0.604,2.518
0.606,-3.3741
0.608,-2.2966
0.61,6.0668
0.612,-0.48674
0.614,0.74577
0.616,3.1954
0.618,8.7213
0.62,5.4548
0.622,9.615
0.624,-1.8237
0.626,-0.34579
0.628,2.2817
0.63,3.3097
0.632,3.7337
0.634,4.7219
0.636,-0.11133
0.638,-0.28493
0.64,-2.9938
0.642,5.4419
0.644,3.2994
0.646,-2.3844
0.648,-0.46812
0.65,-6.0525
0.652,-0.32188
0.654,4.7179
0.656,9.3047
0.658,-1.6594
0.66,1.2149
0.662,5.5903
0.664,7.9383
0.666,1.3509
0.668,2.2706
0.67,-3.0419
0.672,7.531
0.674,12.28
0.676,5.741
0.678,8.9729
0.68,-6.7806
0.682,-2.0812
0.684,3.2733
0.686,2.9021
0.688,-3.8894
0.69,-2.5711
0.692,5.4662
0.694,6.3632
0.696,-3.4524
0.698,11.147
0.7,3.7615
0.702,-2.7144
0.704,2.875
0.706,-0.3628
0.708,6.3161
0.71,-0.45981
0.712,6.4026
0.714,7.7904
0.716,1.0617
0.718,11.737
0.72,0.78741
0.722,-0.94075
0.724,5.2871
0.726,0.25095
0.728,2.1631
0.73,8.8507
0.732,-0.93399
0.734,-3.0307
0.736,0.97588
0.738,2.6441
0.74,-4.3261
0.742,-2.3009
0.744,-3.9639
0.746,5.5931
0.748,6.0428
0.75,4.7056
0.752,4.668
0.754,6.042
0.756,9.1942
0.758,4.8832
0.76,-0.08994
0.762,5.2243
0.764,7.1404
0.766,-1.23
0.768,3.8761
0.77,3.6185
0.772,-4.543
0.774,2.6906
0.776,-0.24355
0.778,4.4476
0.78,3.6694
0.782,-3.1574
0.784,-3.9949
0.786,5.6634
0.788,3.6988
0.79,4.1201
0.792,-2.9046
0.794,1.95
0.796,9.7508
0.798,-1.6979
0.8,-0.34554
0.802,2.491
0.804,9.0695
0.806,-1.5391
0.808,2.8403
0.81,0.84823
0.812,4.4554
0.814,3.6965
0.816,-0.66613
0.818,2.8979
0.82,9.0812
0.822,5.0851
0.824,3.0755
0.826,-0.21987
0.828,8.1052
0.83,-2.2133
0.832,1.9885
0.834,-5.5144
0.836,-8.9224
0.838,3.9818
0.84,1.6219
0.842,4.5912
0.844,0.30961
0.846,5.8599
0.848,7.3719
0.85,1.8233
0.852,6.8809
0.854,4.8384
0.856,5.8216
0.858,0.98592
0.86,2.6751
0.862,-3.2986
0.864,5.6793
0.866,6.64
0.868,7.5921
0.87,2.1142
0.872,-1.9413
0.874,1.9226
0.876,-2.64
0.878,2.3445
0.88,-3.8091
0.882,1.6133
0.884,3.4248
0.886,-0.9863
0.888,-1.2937
0.89,3.1336
0.892,5.0381
0.894,4.4852
0.896,-4.4584
0.898,8.3963
0.9,7.1519
0.902,8.1491
0.904,1.2997
0.906,2.9281
0.908,0.26173
0.91,1.1734
0.912,7.0005
0.914,-1.7545
0.916,9.4939
0.918,-3.3917
0.92,3.4453
0.922,0.42992
0.924,5.0401
0.926,8.1472
0.928,-2.8562
0.93,8.1629
0.932,5.1903
0.934,1.6819
0.936,-0.67452
0.938,8.6334
0.94,7.3019
0.942,0.45858
0.944,4.2448
0.946,-0.6759
0.948,8.5797
0.95,7.408
0.952,3.4808
0.954,0.54965
0.956,7.8418
0.958,1.8691
0.96,-1.006
0.962,-1.6751
0.964,-0.6325
0.966,7.2047
0.968,5.9736
0.97,-4.6851
0.972,4.0988
0.974,3.6082
0.976,0.78551
0.978,4.3451
0.98,2.9649
0.982,3.2838
0.984,1.0873
0.986,-0.31324
0.988,-2.0925
0.99,1.7555
0.992,0.35424
0.994,-3.3566
0.996,7.0799
0.998,3.1983
1,2.0533
1.002,-3.8854
1.004,1.9302
1.006,5.3716
1.008,5.0283
1.01,5.2564
1.012,4.0452
1.014,8.2204
1.016,1.0039
1.018,9.1039
1.02,2.6967
1.022,8.7432
1.024,1.9793
1.026,4.1784
1.028,3.2896
1.03,2.4494
1.032,4.3072
1.034,-1.0391
1.036,2.879
1.038,-0.31161
1.04,12.194
1.042,6.6784
1.044,-2.2278
1.046,4.8897
1.048,6.7303
1.05,8.8427
1.052,1.5045
1.054,-1.9764
1.056,5.4753
1.058,4.3624
1.06,0.77909
1.062,3.1317
1.064,9.5692
1.066,5.092
1.068,10.436
1.07,5.0587
1.072,8.761
1.074,5.8943
1.076,10.415
1.078,-4.8592
1.08,7.4278
1.082,3.204
1.084,1.8026
1.086,11.097
1.088,3.2885
1.09,2.1991
1.092,3.6786
1.094,0.11479
1.096,-3.6686
1.098,0.12221
1.1,4.5487
1.102,0.7696
1.104,2.9973
1.106,6.0288
1.108,-2.5774
1.11,4.7726
1.112,-0.42177
1.114,-5.9271
1.116,-0.28789
1.118,5.3268
1.12,9.5585
1.122,8.6197
1.124,2.8216
1.126,6.6488
1.128,-0.3937
1.13,-0.25353
1.132,9.938
1.134,-2.2201
1.136,4.9956
1.138,5.0046
1.14,-1.0754
1.142,1.4252
1.144,1.2521
1.146,9
1.148,6.1112
1.15,5.6284
1.152,5.3271
1.154,10.443
1.156,0.62418
1.158,1.857
1.16,2.8859
1.162,3.9113
1.164,8.0108
1.166,-0.0015943
1.168,-2.5359
1.17,8.051
1.172,6.1429
1.174,-0.27173
1.176,2.9265
1.178,1.493
1.18,1.7729
1.182,3.5195
1.184,6.0062
1.186,-5.0273
1.188,4.2708
1.19,-7.4697
1.192,9.2539
1.194,0.52051
1.196,7.4661
1.198,-1.0378
1.2,-7.4213
1.202,0.80181
1.204,-5.2725
1.206,0.14231
1.208,10.412
1.21,-2.6204
1.212,1.8556
1.214,-0.31546
1.216,8.9555
1.218,3.7814
1.22,7.7098
1.222,-1.427
1.224,-0.60318
1.226,-5.1667
1.228,6.4303
1.23,4.3385
1.232,-2.061
1.234,-2.3175
1.236,2.3127
1.238,6.3726
1.24,-2.0872
1.242,-0.93445
1.244,-0.86086
1.246,3.5743
1.248,5.0879
1.25,2.9419
1.252,2.1345
1.254,-0.45868
1.256,1.9297
1.258,2.6575
1.26,8.9812
1.262,-1.0992
1.264,-0.19313
1.266,6.5717
1.268,1.1811
1.27,-0.5071
1.272,5.3295
1.274,1.5667
1.276,8.9835
1.278,2.9962
1.28,2.0865
1.282,3.1162
1.284,6.3163
1.286,4.3264
1.288,6.6487
1.29,7.0443
1.292,8.2822
1.294,5.3019
1.296,9.7752
1.298,2.9979
1.3,6.1495
1.302,5.4406
1.304,5.2129
1.306,-1.2481
1.308,4.102
1.31,4.3268
1.312,-0.011725
1.314,1.4656
1.316,10.94
1.318,2.7921
1.32,4.4262
1.322,1.5086
1.324,5.5955
1.326,2.6174
1.328,-7.4768
1.33,0.9955
1.332,-3.0811
1.334,9.0114
1.336,4.29
1.338,-0.33867
1.34,4.9785
1.342,1.2016
1.344,9.4673
1.346,-6.0207
1.348,13.63
1.35,0.81223
1.352,4.2249
1.354,-0.93611
1.356,-3.2113
1.358,4.8969
1.36,10.203
1.362,7.5638
1.364,11.845
1.366,2.7711
1.368,1.4836
1.37,0.30809
1.372,2.074
1.374,-5.5875
1.376,8.5489
1.378,1.3452
1.38,0.86064
1.382,4.7388
1.384,1.3744
1.386,3.1356
1.388,2.3805
1.39,13.482
1.392,1.898
1.394,-4.4598
1.396,3.5366
1.398,-6.1321
1.4,7.4746
1.402,4.8994
1.404,6.0435
1.406,-3.5106
1.408,3.0596
1.41,1.733
1.412,11.976
1.414,-5.0342
1.416,1.1024
1.418,4.7227
1.42,2.1755
1.422,-1.6113
1.424,-2.4014
1.426,3.0166
1.428,-3.527
1.43,-2.3943
1.432,1.9438
1.434,2.131
1.436,0.51328
1.438,4.7005
1.44,0.13356
1.442,1.5128
1.444,4.1546
1.446,4.3211
1.448,-1.0211
1.45,6.2603
1.452,4.7905
1.454,-5.0224
1.456,11.113
1.458,5.3817
1.46,0.84604
1.462,7.3097
1.464,1.8031
1.466,2.3616
1.468,10.761
1.47,0.49239
1.472,2.1526
1.474,-1.2143
1.476,-0.70843
1.478,5.0826
1.48,2.935
1.482,1.4744
1.484,-4.7846
1.486,5.5103
1.488,0.25449
1.49,2.0619
1.492,0.0025517
1.494,-0.77165
1.496,6.9425
1.498,1.8498
1.5,11.075
1.502,3.2421
1.504,0.73221
1.506,-2.3559
1.508,3.1672
1.51,-1.5384
1.512,-1.4302
1.514,5.8257
1.516,7.8841
1.518,0.35753
1.52,7.0547
1.522,6.8376
1.524,0.37641
1.526,3.6741
1.528,4.6141
1.53,1.2916
1.532,1.4836
1.534,-2.8853
1.536,9.6666
1.538,4.7022
1.54,-0.13582
1.542,2.625
1.544,0.11471
1.546,-0.64654
1.548,12.577
1.55,5.7885
1.552,-0.16046
1.554,7.3109
1.556,2.0905
1.558,-4.838
1.56,10.856
1.562,-0.31161
1.564,10.671
1.566,4.8074
1.568,-0.77126
1.57,0.32
1.572,-0.48693
1.574,0.17325
1.576,0.69947
1.578,-0.68128
1.58,1.9778
1.582,9.0496
1.584,6.4394
1.586,3.827
1.588,4.6702
1.59,-3.1902
1.592,3.3607
1.594,2.2413
1.596,3.9343
1.598,0.13603
1.6,1.8612
1.602,-2.161
1.604,4.5241
1.606,2.4134
1.608,7.4404
1.61,1.4676
1.612,-0.76101
1.614,0.075588
1.616,-0.44853
1.618,2.5209
1.62,6.3904
1.622,-5.2332
1.624,-3.4272
1.626,4.7482
1.628,5.3858
1.63,-0.99805
1.632,13.457
1.634,2.8069
1.636,5.0556
1.638,-1.0482
1.64,2.1458
1.642,1.4567
1.644,-2.0885
1.646,5.8087
1.648,-0.43865
1.65,8.7874
1.652,0.14493
1.654,5.3927
1.656,5.6871
1.658,1.5157
1.66,5.6622
1.662,6.4027
1.664,2.1005
1.666,6.191
1.668,0.75676
1.67,-4.0963
1.672,12.481
1.674,4.0081
1.676,-6.4607
1.678,5.1208
1.68,6.4073
1.682,0.39114
1.684,4.3969
1.686,4.0135
1.688,3.0003
1.69,7.1335
1.692,-0.71941
1.694,4.1763
1.696,-2.2916
1.698,-2.0276
1.7,3.828
1.702,1.9093
1.704,3.8022
1.706,2.2268
1.708,4.6602
1.71,3.1333
1.712,5.958
1.714,3.5653
1.716,4.8671
1.718,-3.2776
1.72,1.9923
1.722,4.1181
1.724,1.2178
1.726,7.1766
1.728,5.1426
1.73,4.6934
1.732,8.1201
1.734,0.088178
1.736,5.9946
1.738,3.4105
1.74,6.9225
1.742,0.49688
1.744,3.0722
1.746,3.2207
1.748,2.0877
1.75,3.8
1.752,5.2582
1.754,3.9683
1.756,6.7035
1.758,-2.4071
1.76,0.32668
1.762,3.4185
1.764,7.6363
1.766,-2.3798
1.768,3.6202
1.77,6.8332
1.772,-2.9653
1.774,2.1931
1.776,3.5334
1.778,6.0748
1.78,4.8366
1.782,12.291
1.784,5.2301
1.786,0.3929
1.788,6.8861
1.79,0.79574
1.792,1.7069
1.794,-3.1862
1.796,8.7018
1.798,2.7391
1.8,1.3419
1.802,8.5274
1.804,1.4522
1.806,1.0038
1.808,4.8046
1.81,5.8164
1.812,3.7619
1.814,3.6169
1.816,-1.0028
1.818,6.7108
1.82,11.13
1.822,4.2849
1.824,-2.6236
1.826,-0.20811
1.828,-0.42479
1.83,2.1094
1.832,-9.6261
1.834,4.6932
1.836,1.1896
1.838,1.2212
1.84,-0.12759
1.842,1.2475
1.844,-5.7684
1.846,6.9194
1.848,7.4742
1.85,-5.5567
1.852,-3.0328
1.854,0.98617
1.856,-0.37919
1.858,1.1132
1.86,5.9132
1.862,3.5899
1.864,1.8957
1.866,2.7309
1.868,5.1269
1.87,-2.7472
1.872,-2.3327
1.874,0.4882
1.876,3.5663
1.878,6.1872
1.88,7.7398
1.882,1.6414
1.884,-1.6355
1.886,4.3463
1.888,-7.2978
1.89,3.4095
1.892,-5.5473
1.894,-2.4781
1.896,1.4709
1.898,4.8478
1.9,6.6986
1.902,1.5062
1.904,8.3705
1.906,3.5432
1.908,-2.9761
1.91,8.4553
1.912,4.9402
1.914,2.9112
1.916,3.897
1.918,4.5291
1.92,-2.5738
1.922,-0.35409
1.924,7.0175
1.926,4.1272
1.928,2.1922
1.93,4.6852
1.932,-0.15015
1.934,-1.1084
1.936,7.6538
1.938,-0.53323
1.94,5.1574
1.942,1.2059
1.944,-0.39871
1.946,5.6795
1.948,4.1797
1.95,5.7421
1.952,-1.2642
1.954,3.2427
1.956,15.198
1.958,4.1794
1.96,8.3899
1.962,8.9572
1.964,3.1421
1.966,2.1804
1.968,4.066
1.97,6.2292
1.972,6.8387
1.974,9.4159
1.976,-1.6238
1.978,-1.5682
1.98,6.2195
1.982,7.6246
1.984,4.6645
1.986,-3.1069
1.988,9.8916
1.99,5.5985
1.992,9.6828
1.994,3.6097
1.996,6.3662
1.998,-0.12285
2,-0.90482
2.002,9.0131
2.004,5.8019
2.006,3.1261
2.008,9.5845
2.01,-0.079113
2.012,3.7413
2.014,2.4147
2.016,-0.47989
2.018,-5.0986
2.02,0.05193
2.022,3.1725
2.024,0.4528
2.026,5.594
2.028,3.2557
2.03,1.7967
2.032,6.3764
2.034,0.70448
2.036,2.0837
2.038,2.7002
2.04,0.035437
2.042,12.414
2.044,9.1282
2.046,6.6066
2.048,-1.1086
2.05,6.1307
2.052,6.8252
2.054,5.2599
2.056,0.61825
2.058,3.3018
2.06,-0.46301
2.062,6.8587
2.064,1.7492
2.066,10.373
2.068,8.867
2.07,2.7385
2.072,5.4222
2.074,8.0151
2.076,1.216
2.078,-0.31847
2.08,8.2751
2.082,4.8024
2.084,-3.2371
2.086,-0.35942
2.088,2.0143
2.09,-0.19442
2.092,4.7437
2.094,-7.1038
2.096,1.5365
2.098,0.012043
2.1,4.1453
2.102,7.0926
2.104,-1.3588
2.106,3.1858
2.108,-1.571
2.11,1.2461
2.112,-5.431
2.114,5.9679
2.116,8.9591
2.118,0.72947
2.12,1.4909
2.122,7.7737
2.124,-1.6828
2.126,3.1049
2.128,-0.1865
2.13,3.6996
2.132,-5.4382
2.134,7.4633
2.136,2.5596
2.138,4.0217
2.14,7.4514
2.142,4.5872
2.144,8.0162
2.146,0.61818
2.148,4.0829
2.15,1.4231
2.152,7.7913
2.154,1.374
2.156,7.8049
2.158,5.3021
2.16,3.216
2.162,10.62
2.164,5.3486
2.166,3.7843
2.168,-1.9805
2.17,6.5714
2.172,3.8169
2.174,-1.2635
2.176,4.0842
2.178,4.896
2.18,-3.92
2.182,4.0753
2.184,8.1299
2.186,8.9783
2.188,2.6829
2.19,10.391
2.192,0.69836
2.194,8.2355
2.196,4.0984
2.198,4.6575
2.2,2.3894
2.202,8.9078
2.204,12.652
2.206,1.1493
2.208,7.462
2.21,10.799
2.212,12.79
2.214,0.86191
2.216,5.4773
2.218,5.0036
2.22,6.9668
2.222,-0.83526
2.224,13.113
2.226,-2.225
2.228,1.7862
2.23,0.83169
2.232,1.4249
2.234,7.3236
2.236,2.9329
2.238,-0.64595
2.24,0.67194
2.242,4.3398
2.244,2.9492
2.246,1.2131
2.248,4.4022
2.25,-1.094
2.252,5.9583
2.254,5.4333
2.256,1.0939
2.258,4.2051
2.26,4.5265
2.262,2.616
2.264,-4.7794
2.266,2.5963
2.268,-1.7874
2.27,4.7271
2.272,-1.0048
2.274,3.095
2.276,1.0187
2.278,4.0861
2.28,-2.3469
2.282,2.6594
2.284,6.1365
2.286,3.8618
2.288,4.3219
2.29,-4.5388
2.292,2.8336
2.294,5.2245
2.296,-2.6061
2.298,3.2139
2.3,-0.21044
2.302,4.9478
2.304,-1.7781
2.306,-0.16623
2.308,-4.211
2.31,11.634
2.312,2.674
2.314,11.602
2.316,5.0827
2.318,-4.0096
2.32,7.6714
2.322,11.187
2.324,3.466
2.326,1.2087
2.328,-1.3672
2.33,6.4976
2.332,3.954
2.334,3.1519
2.336,5.5203
2.338,6.4861
2.34,-2.2473
2.342,1.9205
2.344,4.6054
2.346,3.0748
2.348,7.2041
2.35,6.3594
2.352,2.1192
2.354,5.103
2.356,3.7865
2.358,7.6467
2.36,1.0482
2.362,1.8601
2.364,11.486
2.366,0.80386
2.368,6.7472
2.37,0.5925
2.372,1.9186
2.374,2.8315
2.376,6.4451
2.378,0.33635
2.38,1.2051
2.382,1.3188
2.384,-1.0953
2.386,-1.8806
2.388,9.5263
2.39,-1.3093
2.392,2.6842
2.394,-0.89235
2.396,-0.65982
2.398,-0.078922
2.4,0.67824
2.402,1.247
2.404,6.3014
2.406,5.745
2.408,0.77145
2.41,-3.7272
2.412,4.3258
2.414,-2.8788
2.416,2.0241
2.418,1.1505
2.42,6.9694
2.422,1.4801
2.424,7.0068
2.426,0.90596
2.428,-5.6449
2.43,-0.51685
2.432,0.71419
2.434,2.6286
2.436,8.0749
2.438,3.1849
2.44,3.1476
2.442,4.2429
2.444,1.0555
2.446,5.6812
2.448,-0.77283
2.45,5.178
2.452,-5.8965
2.454,3.797
2.456,0.0087752
2.458,4.1332
2.46,3.9627
2.462,8.3314
2.464,-5.2145
2.466,8.7393
2.468,8.3057
2.47,6.0775
2.472,6.0399
2.474,5.9284
2.476,1.0315
2.478,3.1632
2.48,0.6832
2.482,0.27209
2.484,2.9564
2.486,-1.6058
2.488,4.2408
2.49,5.5547
2.492,-0.80676
2.494,5.9402
2.496,3.3298
2.498,2.5005
2.5,5.0994
2.502,5.525
2.504,7.0487
2.506,5.6333
2.508,3.5323
2.51,2.7382
2.512,2.8929
2.514,5.0611
2.516,2.7627
2.518,3.0436
2.52,3.6604
2.522,6.8864
2.524,4.9971
2.526,3.5324
2.528,8.833
2.53,3.5244
2.532,2.9643
2.534,11.467
2.536,5.4025
2.538,8.5921
2.54,-6.2765
2.542,1.7755
2.544,5.2566
2.546,0.83125
2.548,3.3406
2.55,9.8944
2.552,4.9524
2.554,-5.4509
2.556,9.8698
2.558,11.038
2.56,0.33349
2.562,5.923
2.564,7.8195
2.566,1.9385
2.568,0.48804
2.57,4.5087
2.572,4.5992
2.574,1.9856
2.576,7.1902
2.578,10.185
2.58,5.2188
2.582,1.5702
2.584,-1.5676
2.586,8.3062
2.588,4.6311
2.59,4.2684
2.592,5.6268
2.594,2.1922
2.596,2.2263
2.598,5.7486
2.6,3.8048
2.602,4.5939
2.604,0.54507
2.606,9.277
2.608,8.3372
2.61,10.523
2.612,2.5651
2.614,3.6145
2.616,6.8094
2.618,-0.66357
2.62,0.81131
2.622,8.8454
2.624,6.0391
2.626,-2.3465
2.628,16.162
2.63,1.4053
2.632,3.5733
2.634,8.2474
2.636,6.256
2.638,7.1905
2.64,4.0131
2.642,3.2232
2.644,3.0509
2.646,2.1956
2.648,2.9065
2.65,4.3567
2.652,0.7501
2.654,8.3982
2.656,2.1587
2.658,6.6933
2.66,-5.0355
2.662,12.217
2.664,4.2427
2.666,-0.35688
2.668,3.4684
2.67,4.9919
2.672,4.6831
2.674,9.2084
2.676,4.107
2.678,8.1433
2.68,3.8704
2.682,0.55141
2.684,5.4548
2.686,5.2334
2.688,5.1737
2.69,1.3546
2.692,-2.1838
2.694,4.578
2.696,1.0788
2.698,0.53644
2.7,10.739
2.702,2.0895
2.704,2.1536
2.706,1.2287
2.708,3.1537
2.71,-0.87586
2.712,5.8256
2.714,6.9738
2.716,7.238
2.718,9.8835
2.72,4.8686
2.722,-1.5963
2.724,-0.84271
2.726,5.1254
2.728,11.159
2.73,-0.89816
2.732,0.18718
2.734,0.66171
2.736,-0.17353
2.738,8.2214
2.74,3.7007
2.742,-1.8002
2.744,1.8292
2.746,1.9985
2.748,5.0483
2.75,4.8098
2.752,4.0366
2.754,4.8674
2.756,1.8076
2.758,6.8137
2.76,0.28987
2.762,2.5326
2.764,0.17507
2.766,4.5059
2.768,7.769
2.77,-0.5115
2.772,0.66904
2.774,10.641
2.776,0.43855
2.778,4.3876
2.78,9.3512
2.782,3.4255
2.784,-0.92474
2.786,0.91287
2.788,4.043
2.79,5.8019
2.792,-0.30434
2.794,8.3961
2.796,0.62632
2.798,6.2473
2.8,9.053
2.802,-1.7851
2.804,10.816
2.806,2.8933
2.808,-0.67325
2.81,6.647
2.812,3.5042
2.814,6.0108
2.816,1.7338
2.818,3.4932
2.82,13.019
2.822,5.2586
2.824,5.7331
2.826,2.2306
2.828,9.7335
2.83,-1.5217
2.832,2.0243
2.834,5.6384
2.836,-2.1615
2.838,2.8475
2.84,4.2018
2.842,7.6412
2.844,11.491
2.846,7.5456
2.848,1.6083
2.85,8.9527
2.852,5.2187
2.854,5.4394
2.856,-0.8049
2.858,0.60785
2.86,4.6155
2.862,0.033714
2.864,4.0475
2.866,3.1728
2.868,2.9754
2.87,-6.0271
2.872,2.2416
2.874,5.6551
2.876,14.469
2.878,11.603
2.88,3.4434
2.882,3.958
2.884,7.2712
2.886,0.96464
2.888,5.1721
2.89,9.6038
2.892,0.10873
2.894,2.0892
2.896,2.4639
2.898,4.1543
2.9,6.1614
2.902,-1.5343
2.904,4.263
2.906,5.1153
2.908,2.6161
2.91,-0.23135
2.912,7.9902
2.914,6.7835
2.916,-0.16259
2.918,-4.9619
2.92,7.7645
2.922,9.3129
2.924,4.7337
2.926,4.0802
2.928,8.3851
2.93,-3.4169
2.932,1.318
2.934,8.0976
2.936,4.2414
2.938,-1.1549
2.94,-2.9804
2.942,2.6262
2.944,2.124
2.946,9.5691
2.948,13.081
2.95,0.87001
2.952,1.4218
2.954,9.6267
2.956,1.6561
2.958,7.6831
2.96,7.6501
2.962,-1.4639
2.964,3.093
2.966,5.1738
2.968,-1.1134
2.97,4.5017
2.972,3.7307
2.974,3.4797
2.976,-1.4988
2.978,1.3955
2.98,6.5791
2.982,7.0645
2.984,11.271
2.986,-2.6774
2.988,-4.0938
2.99,13.472
2.992,-0.43594
2.994,5.8782
2.996,11.2
2.998,10.463
3,7.7161
3.002,2.2705
3.004,4.122
3.006,0.61268
3.008,2.0248
3.01,-2.8489
3.012,1.1278
3.014,9.2538
3.016,0.76049
3.018,1.0172
3.02,3.3984
3.022,3.8734
3.024,4.2528
3.026,4.8017
3.028,1.8639
3.03,-3.3974
3.032,-0.82752
3.034,1.7758
3.036,5.0594
3.038,5.8377
3.04,1.1246
3.042,-1.6244
3.044,2.4786
3.046,1.505
3.048,3.105
3.05,-0.0069854
3.052,3.6747
3.054,5.1885
3.056,7.6855
3.058,1.8523
3.06,7.5333
3.062,3.9121
3.064,11.879
3.066,3.8402
3.068,14.21
